uid,iid,timestamp,isDelete
476022006,28234970,1356969600004,1
476022006,27955142,1356969600004,1
476022006,27902537,1383062400007,1
476022006,27890306,1384099200000,1
476022006,276936,1214236800000,1
476022006,26896044,1373990400007,1
476022006,26562741,1372262400007,1
476022006,26545309,1367769600007,1
476022006,263720,1167580800000,1
476022006,26154890,1256572800007,1
476022006,25642952,1184256000007,1
8128676215,28403111,1397145600007,1
8128676215,29848657,1419609600007,1
8128676215,247936,1284652800000,1
8128676215,1895330088,0,1
8128676215,26428002,1370188800007,1
8128676215,502043537,1503763200000,1
8128676215,1842728629,0,1
8128676215,26428032,1370188800007,1
8128676215,421486605,1468944000007,1
8128676215,1984475097,1663862400000,1
8128676215,1363168477,1556899200000,1
8128676215,26082345,1226332800000,1
8128676215,2038163355,0,1
8128676215,2018733994,1675440000000,1
8128676215,436346833,1480003200000,1
8128676215,306662,1243526400000,1
8128676215,29771231,1417449600007,1
8128676215,285321,1314028800000,1
8128676215,2038508476,0,1
8128676215,316108,1262534400000,1
8128676215,30612793,1446739200000,1
8128676215,2043125519,1682611200000,1
8128676215,2042335185,1682438400000,1
8128676215,1968584689,0,1
8128676215,1417862046,0,1
8128676215,1406083061,0,1
8128676215,1400259397,1572537600000,1
8128676215,566436427,1528905600007,1
8128676215,553755659,1535644800007,1
8128676215,548885986,1522417115127,1
8128676215,501133800,1503590400000,1
8128676215,442869203,1480003200000,1
8128676215,441491828,1480003200000,1
8128676215,410629770,1456243200007,1
8128676215,31654343,1430150400000,1
8128676215,30431367,1422806400007,1
8128676215,29814572,1419177600000,1
8128676215,287063,1174492800007,1
8128676215,28613217,1401724800007,1
8128676215,27591236,1376582400007,1
8128676215,25727803,1363104000007,1
8128676215,25639007,1346342400007,1
8128676215,255574,1247760000000,1
8128676215,208940,1191513600000,1
8128676215,2043125495,1682611200000,1
8128676215,2041974276,1682524800000,1
8128676215,2041531532,1682092800000,1
8128676215,2036556394,1681488000000,1
8128676215,2035279723,1683820800000,1
8128676215,2026262048,1677686400000,1
8128676215,2024654768,1677081600000,1
8128676215,2008518320,1664467200000,1
8128676215,1974443814,1661702400000,1
8128676215,1968781675,0,1
8128676215,1964236604,1657814400000,1
8128676215,1959303514,0,1
8128676215,1952268946,1654185600000,1
8128676215,1942576027,1652976000000,1
8128676215,19292984,1230739200000,1
8128676215,1926623288,1646841600000,1
8128676215,1855748392,0,1
8128676215,1838505400,1618761600000,1
8128676215,18228464,1263139200000,1
8128676215,1500569811,0,1
8128676215,1456890009,0,1
8128676215,1451332746,1593100800000,1
8128676215,1432156509,1583078400000,1
8128676215,1430303185,1239292800000,1
8128676215,1368754688,0,1
8128676215,1368327462,0,1
8128676215,1336856864,1549814400007,1
8128676215,1318733599,1544716800000,1
1379042884,458231428,1486310400000,1
1379042884,1979417838,1662566400000,1
1379042884,2029889380,1678723200000,1
1379042884,30967191,1424188800007,1
1379042884,1927693793,1647964800000,1
1379042884,548823873,1523577600000,1
1379042884,2036171786,1680883200000,1
1379042884,2019573476,0,1
1379042884,2019562366,0,1
1379042884,1951069525,0,1
1379042884,1334659052,1545321600000,1
1379042884,1321392748,1541433600007,1
1379042884,407435011,1458529692545,1
1379042884,33785761,1347292800007,1
1379042884,1983290040,0,1
1379042884,19610381,1267372800000,1
1379042884,1403232645,0,1
1379042884,65778,1136044800000,1
1379042884,543445397,1519920000007,1
1379042884,488249475,1499076297913,1
1379042884,458238609,1450972800007,1
1379042884,453413861,1484236800000,1
1379042884,453268268,1484236800007,1
1379042884,2007984952,0,1
1379042884,1974443814,1661702400000,1
1379042884,1968053454,1659369600000,1
1379042884,1943011928,0,1
1379042884,1942734484,0,1
1379042884,1932769322,1648742400000,1
1379042884,1886366510,1634313600000,1
1379042884,1829061727,1546272000000,1
1379042884,1823305772,1614787200000,1
1379042884,1813849669,0,1
1379042884,1482867143,1601308800000,1
1379042884,1467948248,1596038400000,1
1379042884,1398283847,0,1
1379042884,1379662223,0,1
1379042884,1359382613,1555430400000,1
1379042884,1335545209,0,1
1379042884,1294951288,1532016000007,1
1379042884,556066472,1527177600000,1
1379042884,5257138,1170345600000,1
1379042884,5255728,1183910400000,1
1379042884,523008521,1513008000000,1
1379042884,5100462,1278345600007,1
1379042884,496370620,1502035200000,1
1379042884,494865824,1501718400000,1
1379042884,491695208,1278432000000,1
1379042884,486194136,1498233600007,1
1379042884,479979440,1495814400007,1
1379042884,475277350,1494777600007,1
1379042884,441491828,1480003200000,1
1379042884,438204707,1477929600000,1
1379042884,421563784,1361462400007,1
1379042884,406072775,1457625600000,1
1379042884,400162138,1452847401169,1
1379042884,38018486,1441209600000,1
1379042884,28445512,1398528000007,1
1379042884,26117675,1288281600007,1
1379042884,2047788282,0,1
1379042884,2047069254,0,1
1379042884,2046990697,1683820800000,1
1379042884,2041974276,1682524800000,1
1379042884,2041531532,1682092800000,1
1379042884,2040283943,0,1
1379042884,2037904328,0,1
1379042884,2036894489,1680883200000,1
1379042884,2032452995,1679414400000,1
1379042884,2026587136,0,1
1379042884,2024299143,0,1
1379042884,2023954033,1676908800000,1
1379042884,2018733994,1675440000000,1
1379042884,2015070937,0,1
1379042884,2013290415,1673452800000,1
1379042884,2013101914,0,1
1379042884,2008726921,0,1
1379042884,2005028044,0,1
1379042884,2002993828,0,1
1379042884,1998929575,1668528000000,1
1379042884,1995446397,0,1
1379042884,1990743306,1666195200000,1
1379042884,1984488522,0,1
1379042884,1967057345,1658764800000,1
1379042884,1958557540,1657814400000,1
1379042884,1953125353,1666195200000,1
1379042884,1950343972,0,1
1379042884,1939320314,0,1
1379042884,1936199804,0,1
1379042884,1930608504,0,1
1379042884,1919322135,1646409600000,1
1379042884,1918576268,1644336000000,1
1379042884,1897927044,1139241600000,1
1379042884,1895513818,1639065600000,1
1379042884,1887917182,1634572800000,1
1379042884,1853487279,1623686400000,1
1379042884,1851652156,0,1
1379042884,1846188607,1622131200000,1
1379042884,1832532837,1616342400000,1
1379042884,1827600686,0,1
1379042884,1815892497,1611849600000,1
505615050,1900005363,0,1
505615050,507014930,1505667567130,1
505615050,299604,972316800007,1
505615050,1940116025,0,1
505615050,1357399690,0,1
505615050,95438,1272470400000,1
505615050,520277152,1511366400007,1
505615050,516657051,1509638400007,1
505615050,504681226,1504849448717,1
505615050,494731329,1493308800000,1
505615050,487587087,1499011200007,1
505615050,468517654,1490716800007,1
505615050,448707059,1482422400007,1
505615050,436487129,1476979200000,1
505615050,424474507,1467043200000,1
505615050,27955658,1384099200000,1
505615050,26305550,1356019200000,1
505615050,2041974276,1682524800000,1
505615050,2026224214,0,1
505615050,2005574298,1670601600000,1
505615050,2002492680,0,1
505615050,1979274315,0,1
505615050,1939676896,0,1
505615050,1886673679,0,1
505615050,1881218945,0,1
505615050,1845426209,1621267200000,1
505615050,1830753970,1546272000000,1
505615050,168107,999705600000,1
505615050,1480107968,1600963200000,1
505615050,1442232670,0,1
505615050,1325866980,1542297600000,1
505615050,1309650379,1536828221114,1
505615050,95513,1178380800000,1
505615050,865632948,1531267200000,1
505615050,77640,1104508800000,1
505615050,77622,1167580800000,1
505615050,65536,1167580800000,1
505615050,573615289,1529020800000,1
505615050,573234673,1528934400000,1
505615050,566436427,1528905600007,1
505615050,545350530,1520956800000,1
505615050,541511427,1472659200007,1
505615050,530995556,1516291200007,1
505615050,528271077,1515081600007,1
505615050,527620034,1514793621746,1
505615050,522510615,1512748800000,1
505615050,520274085,1511366400007,1
505615050,502043537,1503763200000,1
505615050,499275146,1502985600007,1
505615050,495065117,1501688164394,1
505615050,486218073,1498211775922,1
505615050,480783619,1495880126471,1
505615050,476347923,1434211200000,1
505615050,465161337,1489293440014,1
505615050,449577226,1482681600007,1
505615050,445665094,1481126400000,1
505615050,442493217,1471190400000,1
505615050,41640165,1453357983396,1
505615050,412175360,1462845944929,1
505615050,386175,1099238400000,1
505615050,385965,1124985600000,1
505615050,34228128,1440691200000,1
505615050,34179904,1429027200000,1
505615050,33920046,1438963200000,1
505615050,316486,1001088000000,1
505615050,30635613,1424966400000,1
505615050,298880,1230739200000,1
505615050,29764562,1417104000007,1
505615050,29593909,1388505600004,1
505615050,29572048,1416499200007,1
505615050,282131,825609600000,1
505615050,27955653,1381161600000,1
505615050,26082345,1226332800000,1
505615050,25707139,799257600007,1
505615050,247936,1284652800000,1
505615050,22854037,1352390400007,1
505615050,2048597792,0,1
505615050,2047777147,0,1
505615050,2037918332,1681142400000,1
505615050,2030811313,0,1
505615050,2013152190,0,1
505615050,2010229817,0,1
505615050,2008993906,0,1
505615050,2005213526,0,1
505615050,1997438791,1668960000000,1
505615050,1992740309,1666713600000,1
505615050,1989101341,0,1
505615050,1983714991,0,1
505615050,1977269491,1662220800000,1
505615050,1975617587,0,1
505615050,1971107237,1555689600000,1
505615050,1970559930,1660838400000,1
505615050,1965940106,1658937600000,1
505615050,1961545238,1657036800000,1
505615050,1960594116,1667059200000,1
505615050,1953837282,1653840000000,1
505615050,1951500590,1653753600000,1
505615050,1950985471,0,1
505615050,1945895585,0,1
505615050,1940059151,0,1
4992522765,1890494798,1635350400000,1
4992522765,1893483243,1636992000000,1
4992522765,29217540,1167580800000,1
4992522765,1417892378,1460736000000,1
4992522765,1976907339,0,1
4992522765,1924995800,1647532800000,1
4992522765,1417892372,1460736000000,1
4992522765,1377642003,1563465600000,1
4992522765,1344644402,1533225600000,1
4992522765,408328856,1459401762539,1
4992522765,29019227,1409587200007,1
4992522765,1927049030,0,1
4992522765,1417892374,1460736000000,1
4992522765,1417885734,1460736000000,1
4992522765,1385738126,1566316800000,1
4992522765,1382340352,0,1
4992522765,1372188635,1560614400000,1
4992522765,1365398014,1558022400000,1
4992522765,566442175,1527091200007,1
4992522765,529823784,1499356800007,1
4992522765,501220770,1503590400007,1
4992522765,438981332,1537200000000,1
4992522765,39224519,1450256883521,1
4992522765,1970801860,0,1
4992522765,1942594143,1651161600000,1
4992522765,1932198958,1648051200000,1
4992522765,1869124056,1628784000000,1
4992522765,1824599691,1616083200000,1
4992522765,1417892376,1460736000000,1
4992522765,1417885729,1460736000000,1
4992522765,1390430684,1567699200000,1
4992522765,572763271,1528819200000,1
4992522765,566979369,1404057600007,1
4992522765,566443184,1527091200007,1
4992522765,563733742,1526572800007,1
4992522765,549908576,1448985600007,1
4992522765,534539245,1517500800000,1
4992522765,5201770,1041350400007,1
4992522765,5044717,1196006400007,1
4992522765,484311588,1497542400007,1
4992522765,478029097,1494518400000,1
4992522765,461347998,1487692800000,1
4992522765,451126971,1460908800000,1
4992522765,444324932,1480636800000,1
4992522765,36019606,1388505600000,1
4992522765,3548725,1274112000007,1
4992522765,3167666,-103968000000,1
4992522765,31192909,1413820800000,1
4992522765,29761140,1417449600007,1
4992522765,29561077,1414944000000,1
4992522765,29019223,1409587200007,1
4992522765,28878559,1407168000007,1
4992522765,28717818,1402934400007,1
4992522765,28661564,1402848000000,1
4992522765,27725411,1379347200007,1
4992522765,27725407,1379347200007,1
4992522765,26779086,1041350400004,1
4992522765,2299986,1072886400007,1
4992522765,2031245400,0,1
4992522765,2021449817,0,1
4992522765,1971053763,0,1
4992522765,1968869187,1661443200000,1
4992522765,1963132367,1658419200000,1
4992522765,1962686614,0,1
4992522765,1949133,567964800000,1
4992522765,1948643297,1654444800000,1
4992522765,1942294244,1651680000000,1
4992522765,1941540598,1652371200000,1
4992522765,1933691491,0,1
4992522765,1927389937,1646928000000,1
4992522765,1923325275,1643644800000,1
4992522765,19033666,1035216000000,1
4992522765,1884668957,1633622400000,1
4992522765,18600061,1187539200000,1
4992522765,1836118595,1546272000000,1
4992522765,18214751,1331596800000,1
4992522765,18212778,1119312000000,1
4992522765,1819549824,1613059200000,1
4992522765,1811734844,0,1
4992522765,1805317558,1608220800000,1
4992522765,16759327,946656000000,1
4992522765,16751603,1050249600000,1
4992522765,16306677,1262275200000,1
4992522765,150524,1059667200000,1
4992522765,1501367,830880000000,1
4992522765,1500439504,1606752000000,1
4992522765,1489504779,1603468800000,1
4992522765,1450709401,0,1
4992522765,1441054,144518400007,1
4992522765,1417892366,1460736000000,1
4992522765,1417892364,1460736000000,1
4992522765,1417885728,1460736000000,1
4992522765,1384482575,0,1
4992522765,1375184255,1523462400000,1
4992522765,1355147933,1553788800000,1
4992522765,1338490248,0,1
4992522765,1334366,-63187199993,1
4992522765,1331711880,1544112000007,1
4992522765,1304347114,1454860800000,1
4992522765,1299818,1072108800007,1
8538229132,1969787759,1659456000000,1
8538229132,2020576962,1676044800000,1
8538229132,27571001,1266595200007,1
8538229132,1946445573,1652198400000,1
8538229132,1428495562,0,1
8538229132,85571,1250524800000,1
8538229132,1957433536,1655654400000,1
8538229132,2005190306,1667577600000,1
8538229132,1954998940,0,1
8538229132,1941355236,0,1
8538229132,1885551650,0,1
8538229132,1412022124,0,1
8538229132,776039,1313164800000,1
8538229132,2033578851,0,1
8538229132,1973360513,0,1
8538229132,1958476500,0,1
8538229132,1945316198,0,1
8538229132,1944409043,0,1
8538229132,1940803515,1649606400000,1
8538229132,1940376172,0,1
8538229132,445886994,1481385600000,1
8538229132,555142,1201017600000,1
8538229132,553755659,1535644800007,1
8538229132,488249475,1499076297913,1
8538229132,478303470,1494604800000,1
8538229132,461519950,1487865600007,1
8538229132,421486605,1468944000007,1
8538229132,420401511,1468209600000,1
8538229132,400162138,1452847401169,1
8538229132,346081,1205164800000,1
8538229132,33911781,1303833600000,1
8538229132,306434,1240243200000,1
8538229132,2049166757,0,1
8538229132,2046553038,0,1
8538229132,2043177974,1682524800000,1
8538229132,2037756767,0,1
8538229132,2021373243,0,1
8538229132,2018601925,0,1
8538229132,2018569268,0,1
8538229132,2015047009,0,1
8538229132,2008585099,0,1
8538229132,2004007990,0,1
8538229132,1993621912,0,1
8538229132,1991100003,0,1
8538229132,1987248410,0,1
8538229132,1984889268,0,1
8538229132,1974403336,0,1
8538229132,1956999306,0,1
8538229132,1955463862,0,1
8538229132,1951069525,0,1
8538229132,1946698371,0,1
8538229132,1945038004,0,1
8538229132,1944802405,0,1
8538229132,1944667772,1651680000000,1
8538229132,1944296379,0,1
8538229132,1943679393,0,1
8538229132,1943607900,0,1
8538229132,1943592909,0,1
8538229132,1941348337,0,1
8538229132,1940891618,0,1
8538229132,1938824199,0,1
8538229132,1932769322,1648742400000,1
8538229132,1907750969,0,1
8538229132,1895164923,0,1
8538229132,1878313261,1631980800000,1
8538229132,1829061727,1546272000000,1
8538229132,1497507904,1606060800000,1
8538229132,1330348068,1543766400000,1
1926799104,2009588233,1672243200000,1
1926799104,1941733498,1650729600000,1
1926799104,1501420565,0,1
1926799104,1459444206,1592582400000,1
1926799104,1363319900,0,1
1926799104,405377575,1457008196763,1
1926799104,22605222,730310400007,1
1926799104,2049290881,0,1
1926799104,2049288033,0,1
1926799104,2030642237,1679414400000,1
1926799104,1941737099,1650729600000,1
1926799104,1899989597,1621440000000,1
1926799104,1492881392,0,1
1926799104,1470415862,0,1
1926799104,1459818933,1596384000000,1
7964946636,1879953017,0,1
7964946636,2032452995,1679414400000,1
7964946636,2021373243,0,1
7964946636,2018733994,1675440000000,1
7964946636,448144321,1482249600007,1
7964946636,29758362,1402329600000,1
7964946636,1842728629,0,1
7964946636,5257138,1170345600000,1
7964946636,2023787297,0,1
7964946636,2001583051,0,1
7964946636,1999019262,1668873600000,1
7964946636,1996909642,0,1
7964946636,1927402478,1647014400000,1
7964946636,1888407532,1634832000000,1
7964946636,2019574451,0,1
7964946636,2019562366,0,1
7964946636,2018432856,0,1
7964946636,1985364667,1652976000000,1
7964946636,1981557398,1663257600000,1
7964946636,1942734484,0,1
7964946636,1441291540,1588262400000,1
7964946636,1403318151,1573660800000,1
7964946636,2022403314,1676476800000,1
7964946636,2037202513,1680883200000,1
7964946636,548885986,1522417115127,1
7964946636,4873540,1198771200000,1
7964946636,479979029,1495468800007,1
7964946636,29771231,1417449600007,1
7964946636,2019351846,0,1
7964946636,2013101914,0,1
7964946636,1942041775,1650988800000,1
7964946636,1877070976,0,1
7964946636,185726,1120147200000,1
7964946636,1451860389,1249920000000,1
7964946636,1320671796,1540549654382,1
7964946636,562598081,1526572800007,1
7964946636,536570450,1518624000000,1
7964946636,5300285,1214755200000,1
7964946636,490595315,1499961600007,1
7964946636,475479888,1493611200000,1
7964946636,449254451,1482336000000,1
7964946636,441491828,1480003200000,1
7964946636,29774171,1419609600007,1
7964946636,25639007,1346342400007,1
7964946636,2048637667,0,1
7964946636,2043125519,1682611200000,1
7964946636,2043112316,0,1
7964946636,2027982543,1678118400000,1
7964946636,2026224214,0,1
7964946636,2025533834,1678118400000,1
7964946636,2006820757,0,1
7964946636,2005190306,1667577600000,1
7964946636,1975753397,1661616000000,1
7964946636,1968791360,1659283200000,1
7964946636,1962085451,1657814400000,1
7964946636,1962079068,0,1
7964946636,1956171974,0,1
7964946636,1947134859,0,1
7964946636,1943011878,0,1
7964946636,1942576027,1652976000000,1
7964946636,1923374168,1645718400000,1
7964946636,1918576268,1644336000000,1
7964946636,1916463494,1636387200000,1
7964946636,1888673133,0,1
7964946636,1876989243,1631203200000,1
7964946636,1519149,1290700800007,1
7964946636,1500569811,0,1
7964946636,1489855697,0,1
7964946636,1478568147,1601222400000,1
7964946636,1413142894,1578153600000,1
7964946636,1401526878,1574611200000,1
7964946636,1388433823,1567440000000,1
7964946636,1372847156,1562860800000,1
7964946636,1313052412,1538236800007,1
7964946636,108263,1291737600000,1
3988734187,2009588233,1672243200000,1
3988734187,441491410,1484841600000,1
3988734187,36229053,1449744390214,1
3988734187,1960985596,1657814400000,1
3988734187,1493077556,1604592000000,1
3988734187,1363553440,0,1
305041447,1993067247,1666972800000,1
305041447,1980103417,0,1
305041447,1479526505,0,1
305041447,440342015,1478832625640,1
305041447,2026286081,0,1
305041447,2009223803,0,1
305041447,1996617490,0,1
305041447,1930205037,0,1
305041447,1898136616,0,1
305041447,1891431677,1635696000000,1
305041447,1840861309,1620057600000,1
305041447,1811662859,1610899200000,1
305041447,1804320463,1605715200000,1
305041447,1393659632,1569600000000,1
305041447,1297802566,1532966400000,1
305041447,108914,1086278400000,1
3413092787,449577636,1482940800007,1
3413092787,1995046544,0,1
3413092787,1968270354,0,1
3413092787,1956038048,0,1
3413092787,1955223133,0,1
3413092787,1954998940,0,1
3413092787,1940449610,0,1
3413092787,1902937685,0,1
3413092787,1874158536,0,1
3413092787,1831810728,1546272000000,1
3413092787,1830725991,1546272000000,1
3413092787,1806995659,0,1
3413092787,1411358329,0,1
3413092787,496370620,1502035200000,1
3413092787,442869203,1480003200000,1
3413092787,2047788533,1684166400000,1
3413092787,2041788168,1682265600000,1
3413092787,2039157171,0,1
3413092787,2035085472,1680192000000,1
3413092787,2031559579,0,1
3413092787,2031063302,0,1
3413092787,2029889380,1678723200000,1
3413092787,2019351846,0,1
3413092787,2016056317,0,1
3413092787,2012725257,0,1
3413092787,1999584982,0,1
3413092787,1998890238,0,1
3413092787,1998135910,0,1
3413092787,1997559337,0,1
3413092787,1996909642,0,1
3413092787,1991364025,0,1
3413092787,1986193298,0,1
3413092787,1985690270,0,1
3413092787,1985027951,0,1
3413092787,1983477975,0,1
3413092787,1979585223,1662393600000,1
3413092787,1975273019,1661443200000,1
3413092787,1969651986,0,1
3413092787,1961161601,0,1
3413092787,1960170435,0,1
3413092787,1945240969,0,1
3413092787,1945067141,1652025600000,1
3413092787,1926873649,0,1
3413092787,1918576268,1644336000000,1
3413092787,1910515224,0,1
3413092787,1905406580,0,1
3413092787,1899079967,0,1
3413092787,1891483545,0,1
3413092787,1858825821,1625414400000,1
3413092787,1852509743,1621008000000,1
3413092787,1848563619,1604505600000,1
3413092787,1837995574,1618588800000,1
3413092787,1836982021,1618329600000,1
3413092787,1836115162,1546272000000,1
3413092787,1831459604,1546272000000,1
3413092787,1831452890,1546272000000,1
3413092787,1830759072,1546272000000,1
3413092787,1830741032,1546272000000,1
3413092787,1829058639,1546272000000,1
3413092787,1821627601,0,1
3413092787,1810579037,0,1
3413092787,1810579035,0,1
3413092787,1804614734,0,1
3413092787,1500157594,1603036800000,1
3413092787,1497146954,0,1
3413092787,1483553812,0,1
3413092787,1473483750,0,1
3413092787,1464772035,0,1
3413092787,1458767558,0,1
3413092787,1451396871,1590595200000,1
3413092787,1449416193,0,1
3413092787,1445016116,0,1
3413092787,1439354783,0,1
3413092787,1431866741,1580486400000,1
3413092787,1431464716,0,1
3413092787,1431448890,0,1
3413092787,1430342558,0,1
3413092787,1425572349,0,1
3413092787,1424220262,1592928000000,1
3413092787,1413863166,1578153600000,1
3413092787,1405318486,1574352000000,1
3413092787,1401271721,1572969600000,1
3413092787,1382985712,1565193600000,1
3413092787,1377558035,0,1
3413092787,1351343058,0,1
3413092787,1333184022,1544630400000,1
3413092787,1306496886,1536163200007,1
302426691,2025227742,1677168000000,1
302426691,2020579677,0,1
6272095206,1984303443,0,1
6272095206,1907462482,1636387200000,1
6272095206,501220770,1503590400007,1
6272095206,36921285,1445011200000,1
6272095206,2008128369,0,1
6272095206,1978599262,0,1
6272095206,1978593877,1662048000000,1
6272095206,1972198666,0,1
6272095206,1972189128,0,1
6272095206,1970324585,1659628800000,1
6272095206,1963132367,1658419200000,1
6272095206,1954924353,0,1
6272095206,1940943649,1651075200000,1
6272095206,1937455840,0,1
6272095206,1932769322,1648742400000,1
6272095206,1915838070,0,1
6272095206,1914893736,1645459200000,1
6272095206,1873402191,1547136000000,1
6272095206,1869031258,1623081600000,1
6272095206,1859621328,1625760000000,1
6272095206,1498723813,1606492800000,1
6272095206,1471935480,1597334400000,1
6272095206,1397345903,1608566400000,1
1375338277,571340283,1528387200007,1
1375338277,65533,1167580800000,1
1375338277,463352373,1479139200000,1
1375338277,437909145,1477584000000,1
1375338277,421148953,1468771200007,1
1375338277,407450223,1458612598773,1
1375338277,25714352,1360857600007,1
1375338277,2024654768,1677081600000,1
1375338277,865632948,1531267200000,1
1375338277,65536,1167580800000,1
1375338277,574921549,1529942400000,1
1375338277,569214247,1530547200007,1
1375338277,553310243,1523548800000,1
1375338277,530451320,1451664000000,1
1375338277,526081111,1514304000007,1
1375338277,5233038,1316102400000,1
1375338277,518686034,1510588800000,1
1375338277,516728102,1509724800000,1
1375338277,496619998,1502208000007,1
1375338277,489302317,1499616000007,1
1375338277,482386133,1496678400000,1
1375338277,480516046,1495728000000,1
1375338277,479598964,1495263051414,1
1375338277,475479888,1493611200000,1
1375338277,471385043,1491840000007,1
1375338277,468517654,1490716800007,1
1375338277,467595237,1490457600007,1
1375338277,461518855,1487779200000,1
1375338277,447925342,1478793600000,1
1375338277,438801672,1478534400007,1
1375338277,428375722,1472832000007,1
1375338277,422104138,1469030400007,1
1375338277,421160837,1468771200007,1
1375338277,418602088,1466726400000,1
1375338277,417250673,1466128595871,1
1375338277,415792881,1465228800007,1
1375338277,411314185,0,1
1375338277,408332846,1459520363654,1
1375338277,405599470,1457342282579,1
1375338277,405597568,1457342282579,1
1375338277,402073804,1454686453296,1
1375338277,401723037,1453996800007,1
1375338277,400876320,1453996800000,1
1375338277,400075201,1164211200000,1
1375338277,399354373,1451664258771,1
1375338277,39224709,1450578021958,1
1375338277,386866,962899200000,1
1375338277,36229053,1449744390214,1
1375338277,354593,1082649600000,1
1375338277,343557,1208188800000,1
1375338277,34274468,1440518400000,1
1375338277,33497051,1437667200000,1
1375338277,33497044,1437667200000,1
1375338277,32957955,1432915200000,1
1375338277,32924537,1435248000000,1
1375338277,32835565,1435161600007,1
1375338277,32507039,1433433600007,1
1375338277,32507038,1433433600000,1
1375338277,31654343,1430150400000,1
1375338277,31546893,1429632000000,1
1375338277,30903117,1409846400007,1
1375338277,306664,1243526400000,1
1375338277,306662,1243526400000,1
